Number,Arrival time,X1,X2,X3
244,18:07,1,12,13
245,18:08,1,12,13
246,18:15,0,13,13
247,18:15,3,14,17
248,18:15,0,15,15
249,18:15,2,16,18
250,18:17,8,17,25
251,18:24,0,15,15
252,18:26,13,12,25
253,18:27,5,12,17
254,18:27,1,13,14
255,18:27,0,14,14
256,18:28,3,15,18
257,18:30,0,11,11
258,18:32,9,10,19
259,18:33,1,9,10
260,18:34,8,9,17
261,18:36,15,6,21
262,18:37,1,7,8
263,18:37,0,8,8
264,18:39,2,9,11
265,18:39,7,10,17
266,18:39,22,11,33
267,18:40,1,12,13
268,18:41,1,11,12
269,18:42,6,9,15
270,18:43,3,10,13
271,18:47,0,9,9
272,18:48,10,10,20
273,18:52,3,7,10
274,18:55,1,5,6
275,19:01,11,2,13
276,19:01,2,3,5
277,19:03,12,2,14
278,19:06,9,2,11
279,19:10,0,1,1
280,19:11,2,1,3
282,19:13,8,3,11
284,19:14,5,5,10
286,19:18,0,4,4
